country_id,year,total_floorspace_m2,res_share,nres_share,residential_floorspace_m2,non_residential_floorspace_m2,v6_estimate_status,composition_status,interpolation_from,composition_source,method_id,qa_flags,period_end,nowcast_horizon_years,nowcast_method
ROU,2026,1650132476.78,0.8869057813440676,0.11309421865593235,1463512033.6397874,186620443.14021254,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
RUS,2020,7767687345.91,0.8464928054631078,0.15350719453689227,6575291453.399637,1192395892.5103626,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
RUS,2023,8278547550.03,0.8461567182587799,0.1538432817412201,7004948626.8826475,1273598923.1473527,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
RUS,2024,8385816017.31,0.8460446891906706,0.1539553108093294,7094775105.975186,1291040911.3348138,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
RUS,2025,8549330438.4,0.8459326601225613,0.15406733987743867,7232157840.022495,1317172598.3775046,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
RUS,2026,8716033215.37,0.8458245677932027,0.15417543220679727,7372235027.26153,1343798188.108471,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
RWA,2020,244877324.63,0.9953178911407321,0.00468210885926786,243730782.33891606,1146542.2910839347,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
RWA,2023,277734072.08,0.9953404232484492,0.004659576751550844,276439948.8546225,1294123.2253775143,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
RWA,2024,285614600.06,0.9953479339510215,0.004652066048978504,284285902.0759683,1328697.9840316998,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
RWA,2025,297856627.08,0.9953554446535938,0.004644555346406166,296473215.49023306,1383411.5897669215,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
RWA,2026,310623372.48,0.9953450032385304,0.0046549967614696154,309177421.6870688,1445950.7929311702,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SAU,2020,1911722272.93,0.9188982182078745,0.08110178179212546,1756678190.3036852,155044082.62631497,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SAU,2023,2104707626.12,0.9183626650978399,0.0816373349021601,1932884904.7753112,171822721.3446888,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SAU,2024,2149396243.82,0.918184147394495,0.08181585260550497,1973541557.5447972,175854686.27520317,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SAU,2025,2218214561.88,0.9180056296911502,0.08199437030884986,2036333455.6687284,181881106.21127188,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SAU,2026,2289236271.2,0.9178035481716457,0.0821964518283544,2101069172.3105876,188167098.88941243,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SDN,2020,751311239.6,0.9929643470506908,0.007035652949309182,746025274.4612591,5285965.138740878,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SDN,2023,780315352.63,0.9929096116800502,0.0070903883199497945,774782613.7678348,5532738.862165257,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SDN,2024,786911271.95,0.9928913665565033,0.007108633443496665,781317408.1651518,5593863.78484827,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SDN,2025,796909837.89,0.9928731214329565,0.007126878567043536,791230358.2464756,5679479.6435243795,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SDN,2026,807035446.51,0.9928555950186876,0.0071444049813124706,801269658.4458582,5765788.064141777,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SEN,2020,305052833.69,0.9848913875566133,0.015108612443386644,300443908.6510209,4608925.038979091,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SEN,2023,335964506.02,0.9849246889698032,0.015075311030196707,330899736.5966421,5064769.423357894,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SEN,2024,343248448.42,0.9849357894408666,0.015064210559133396,338077681.5189053,5170766.901094719,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SEN,2025,354471530.76,0.9849468899119299,0.015053110088070084,349135631.784383,5335898.975617001,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SEN,2026,366061570.57,0.9849438859904232,0.015056114009576804,360550105.8289733,5511464.741026664,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SGP,2020,194662203.04,0.7531496666945293,0.24685033330547065,146609773.33759877,48052429.7024012,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SGP,2023,213019503.2,0.7518171229374425,0.2481828770625575,160151710.02538732,52867793.17461267,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SGP,2024,214073637.62,0.7513729416850802,0.2486270583149198,160849138.83576524,53224498.78423475,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SGP,2025,215664628.11,0.750928760432718,0.24907123956728208,161948771.8558254,53715856.25417461,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SGP,2026,217267442.81,0.7506237463291082,0.24937625367089178,163086101.87738746,54181340.93261253,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SLB,2020,14438629.19,0.9555651402263678,0.04443485977363213,13797050.726618877,641578.4633811216,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SLB,2023,14566828.58,0.9558833562889473,0.04411664371105271,13924188.99353616,642639.5864638399,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SLB,2024,14595471.56,0.9559894283098072,0.0440105716901929,13953116.51255645,642355.0474435516,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SLB,2025,14638541.66,0.9560955003306669,0.043904499669333096,13995843.812529013,642697.8474709888,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SLB,2026,14681738.87,0.9561090174120329,0.0438909825879671,14037342.92489575,644395.9451042498,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SLE,2020,115259924.95,0.9919737310142779,0.008026268985722075,114334817.78907716,925107.160922839,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SLE,2023,120733489.63,0.9919177792376306,0.008082220762369358,119757694.9133991,975794.7166008916,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SLE,2024,121984711.27,0.9918991286454149,0.008100871354585119,120996528.81677552,988182.4532244795,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SLE,2025,123885898.87,0.9918804780531991,0.00811952194680088,122880004.59522589,1005894.2747741194,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SLE,2026,125816717.35,0.9918751738204025,0.008124826179597498,124794478.3910437,1022238.9589562988,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SLV,2020,245414047.01,0.9669234304800792,0.033076569519920766,237296592.22290862,8117454.787091368,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SLV,2023,261944365.07,0.9671504167100764,0.03284958328992361,253339601.83230686,8604763.237693122,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SLV,2024,265766411.36,0.967226078786742,0.03277392121325789,257056203.93295708,8710207.427042926,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SLV,2025,271604299.08,0.9673017408634078,0.03269825913659217,262723311.32606965,8880987.753930321,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SLV,2026,277570423.22,0.9673010410289756,0.032698958971024386,268494159.3395594,9076263.880440656,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SMR,2020,3030681.63,0.7431173687569275,0.2568826312430725,2252152.158425556,778529.4715744437,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SMR,2023,3170012.44,0.7451218591861329,0.2548781408138671,2362045.56293597,807966.8770640305,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SMR,2024,3189331.91,0.7457900226625347,0.2542099773374653,2378571.917437245,810759.992562755,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SMR,2025,3218532.1,0.7464581861389366,0.2535418138610635,2402499.6333959424,816032.4666040578,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SMR,2026,3247999.64,0.7463283258315142,0.25367167416848585,2424074.133622561,823925.5063774394,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SOM,2020,134848326.33,0.9946842488585916,0.005315751141408402,134131506.1853943,716820.1446057103,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SOM,2023,150313667.33,0.9947234995294201,0.0052765004705799794,149520537.1935987,793130.1364013476,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SOM,2024,153984460.32,0.9947365830863628,0.005263416913637172,153173975.90711442,810484.41288558,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SOM,2025,159659414.39,0.9947496666433057,0.005250333356694364,158821149.2409179,838265.1490821051,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SOM,2026,165543513.62,0.994741925911371,0.005258074088628992,164673073.5604941,870440.0595059226,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SRB,2020,584520286.21,0.9104190757737664,0.08958092422623361,532158418.7423256,52361867.4676744,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SRB,2023,605430808.53,0.9102443916822882,0.08975560831771176,551089998.0161058,54340810.51389422,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SRB,2024,610178250.7,0.9101861636517955,0.08981383634820449,555375801.1483965,54802449.551603496,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SRB,2025,617369305.2,0.9101279356213028,0.0898720643786972,561885051.257634,55484253.94236597,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SRB,2026,624645107.5,0.9100529825336916,0.08994701746630841,568460143.1054534,56184964.3945466,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SSD,2020,82483216.59,0.9933757276423849,0.006624272357615116,81936825.29837568,546391.2916243175,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SSD,2023,87971259.95,0.9933962009041978,0.006603799095802226,87390315.42308562,580944.5269143926,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SSD,2024,89239582.21,0.9934030253248021,0.00659697467519793,88650870.94613539,588711.2638646137,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SSD,2025,91176434.07,0.9934098497454064,0.006590150254593633,90575567.66980064,600866.4001993501,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SSD,2026,93155323.28,0.9934263926267174,0.006573607373282602,92542956.76002607,612366.5199739324,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
STP,2020,6153544.55,0.9884142526843088,0.011585747315691139,6082251.137747851,71293.41225214834,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
STP,2023,6216233.54,0.988448642255286,0.011551357744714072,6144427.60255477,71805.93744523037,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
STP,2024,6230250.93,0.9884601054456116,0.011539894554388383,6158354.491220419,71896.43877958016,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
STP,2025,6251336.3,0.9884715686359373,0.011528431364062694,6179268.198531777,72068.10146822363,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
STP,2026,6272493.03,0.9884587337449157,0.011541266255084318,6200100.517857609,72392.5121423906,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SUR,2020,50598825.22,0.9597592752901604,0.040240724709839665,48562691.82368069,2036133.3963193123,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SUR,2023,51982456.44,0.9594238156618605,0.040576184338139476,49873206.705141254,2109249.7348587452,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SUR,2024,52295032.22,0.9593119957857607,0.04068800421423941,50167251.72864886,2127780.491351146,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SUR,2025,52767423.57,0.9592001759096607,0.040799824090339346,50614521.97064357,2152901.5993564264,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SUR,2026,53244082.12,0.9590532003906953,0.04094679960930471,51063907.359051,2180174.760949004,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SVK,2020,391189188.05,0.8122767970067563,0.18772320299324372,317753900.69292766,73435287.35707234,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SVK,2023,421745624.75,0.8128355507003764,0.18716444929962353,342809837.14914054,78935787.60085943,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SVK,2024,428447221.37,0.8130218019315831,0.18697819806841678,348336931.9508173,80110289.41918267,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SVK,2025,438699811.48,0.8132080531627899,0.18679194683721007,356754219.61653376,81945591.86346625,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SVK,2026,449197742.43,0.813361175343516,0.18663882465648393,365360003.7445188,83837738.6854812,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SVN,2020,188783306.59,0.8074141261968054,0.19258587380319458,152426308.53090847,36356998.05909153,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SVN,2023,198142046.73,0.8085764444429873,0.19142355555701268,160212991.63959962,37929055.09040035,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SVN,2024,200283979.9,0.8089638838583812,0.1910361161416187,162022506.25451797,38261473.645482026,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SVN,2025,203540372.44,0.8093513232737752,0.19064867672622474,164735669.77395105,38804702.666048944,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SVN,2026,206849710.27,0.8095765414630184,0.19042345853698156,167460673.043014,39389037.226986,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SWE,2020,860750073.05,0.6504272494766095,0.3495727505233905,559855302.5007021,300894770.54929775,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SWE,2023,928478260.76,0.6515196531003647,0.34848034689963525,604921834.3615851,323556426.3984148,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SWE,2024,940730126.53,0.6518837876416165,0.3481162123583835,613246718.0309535,327483408.49904644,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SWE,2025,959411724.29,0.6522479221828682,0.3477520778171318,625774303.6860353,333637420.6039647,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SWE,2026,978464312.72,0.6525227129777619,0.3474772870222382,638470187.8879756,339994124.83202446,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SWZ,2020,51228621.63,0.9845729631951294,0.015427036804870614,50438315.7986512,790305.8313488009,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
SWZ,2023,54818020.65,0.9857174390237251,0.014282560976274868,54035078.927467674,782941.7225323198,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
SWZ,2024,55649216.82,0.9860989309665904,0.013901069033409619,54875633.215330005,773583.6046699997,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
SWZ,2025,56919701.83,0.9864804229094556,0.01351957709054437,56150171.53313851,769530.2968614844,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
SWZ,2026,58219192.33,0.9865658677502275,0.013434132249772471,57437068.00076383,782124.3292361591,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
SYC,2020,7317572.88,0.9360618383304096,0.06393816166959038,6849700.722169549,467872.15783045004,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
